code,display,system
N05AH,"Diazepines, oxazepines, thiazepines and oxepines",https://www.whocc.no/atc_ddd_index/
N05AK,"Neuroleptics, in tardive dyskinesia",https://www.whocc.no/atc_ddd_index/
N05AL,Benzamides,https://www.whocc.no/atc_ddd_index/
N05AN,Lithium,https://www.whocc.no/atc_ddd_index/
N05AX,Other antipsychotics,https://www.whocc.no/atc_ddd_index/
N05B,ANXIOLYTICS,https://www.whocc.no/atc_ddd_index/
N05BA,Benzodiazepine derivatives,https://www.whocc.no/atc_ddd_index/
N05BB,Diphenylmethane derivatives,https://www.whocc.no/atc_ddd_index/
N05BC,Carbamates,https://www.whocc.no/atc_ddd_index/
N05BD,Dibenzo-bicyclo-octadiene derivatives,https://www.whocc.no/atc_ddd_index/
N05BE,Azaspirodecanedione derivatives,https://www.whocc.no/atc_ddd_index/
N05BX,Other anxiolytics,https://www.whocc.no/atc_ddd_index/
N05C,HYPNOTICS AND SEDATIVES,https://www.whocc.no/atc_ddd_index/
N05CA,"Barbiturates, plain",https://www.whocc.no/atc_ddd_index/
N05CB,"Barbiturates, combinations",https://www.whocc.no/atc_ddd_index/
N05CC,Aldehydes and derivatives,https://www.whocc.no/atc_ddd_index/
N05CD,Benzodiazepine derivatives,https://www.whocc.no/atc_ddd_index/
N05CE,Piperidinedione derivatives,https://www.whocc.no/atc_ddd_index/
N05CF,Benzodiazepine related drugs,https://www.whocc.no/atc_ddd_index/
N05CG,Imidazopyridines,https://www.whocc.no/atc_ddd_index/
N05CH,Melatonin receptor agonists,https://www.whocc.no/atc_ddd_index/
N05CM,Other hypnotics and sedatives,https://www.whocc.no/atc_ddd_index/
N05CX,"Hypnotics and sedatives in combination, excl. barbiturates",https://www.whocc.no/atc_ddd_index/
N06A,ANTIDEPRESSANTS,https://www.whocc.no/atc_ddd_index/
N06AA,Non-selective monoamine reuptake inhibitors,https://www.whocc.no/atc_ddd_index/
N06AB,Selective serotonin reuptake inhibitors,https://www.whocc.no/atc_ddd_index/
N06AC,Tetracyclic derivatives,https://www.whocc.no/atc_ddd_index/
N06AD,Modified cyclic derivatives,https://www.whocc.no/atc_ddd_index/
N06AE,Monocyclic derivatives,https://www.whocc.no/atc_ddd_index/
N06AF,"Monoamine oxidase inhibitors, non-selective",https://www.whocc.no/atc_ddd_index/
N06AG,Monoamine oxidase A inhibitors,https://www.whocc.no/atc_ddd_index/
N06AX,Other antidepressants,https://www.whocc.no/atc_ddd_index/
N06AZ,OTHER ANTIDEPRESSANTS,https://www.whocc.no/atc_ddd_index/
N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",https://www.whocc.no/atc_ddd_index/
N06BA,Centrally acting sympathomimetics,https://www.whocc.no/atc_ddd_index/
N06BB,Bicyclic compounds,https://www.whocc.no/atc_ddd_index/
N06BC,Xanthine derivatives,https://www.whocc.no/atc_ddd_index/
N06BD,Tricyclic compounds,https://www.whocc.no/atc_ddd_index/
N06BX,Other psychostimulants and nootropics,https://www.whocc.no/atc_ddd_index/
N06C,PSYCHOLEPTICS AND PSYCHOANALEPTICS IN COMBINATION,https://www.whocc.no/atc_ddd_index/
N06CA,Antidepressants in combination with psycholeptics,https://www.whocc.no/atc_ddd_index/
N06CB,Psychostimulants in combination with psycholeptics,https://www.whocc.no/atc_ddd_index/
N06D,ANTI-DEMENTIA DRUGS,https://www.whocc.no/atc_ddd_index/
N06DA,Anticholinesterases,https://www.whocc.no/atc_ddd_index/
N06DX,Other anti-dementia drugs,https://www.whocc.no/atc_ddd_index/
N07A,PARASYMPATHOMIMETICS,https://www.whocc.no/atc_ddd_index/
N07AA,Anticholinesterases,https://www.whocc.no/atc_ddd_index/
N07AB,Choline esters,https://www.whocc.no/atc_ddd_index/
N07AX,Other parasympathomimetics,https://www.whocc.no/atc_ddd_index/
N07B,DRUGS USED IN ADDICTIVE DISORDERS,https://www.whocc.no/atc_ddd_index/
N07BA,Drugs used in nicotine dependence,https://www.whocc.no/atc_ddd_index/
N07BB,Drugs used in alcohol dependence,https://www.whocc.no/atc_ddd_index/
N07BC,Drugs used in opioid dependence,https://www.whocc.no/atc_ddd_index/
N07C,ANTIVERTIGO PREPARATIONS,https://www.whocc.no/atc_ddd_index/
N07CA,Antivertigo preparations,https://www.whocc.no/atc_ddd_index/
N07X,OTHER NERVOUS SYSTEM DRUGS,https://www.whocc.no/atc_ddd_index/
N07XA,Gangliosides and ganglioside derivatives,https://www.whocc.no/atc_ddd_index/
N07XX,Other nervous system drugs,https://www.whocc.no/atc_ddd_index/
P01A,AGENTS AGAINST AMOEBIASIS AND OTHER PROTOZOAL DISEASES,https://www.whocc.no/atc_ddd_index/
P01AA,Hydroxyquinoline derivatives,https://www.whocc.no/atc_ddd_index/
P01AB,Nitroimidazole derivatives,https://www.whocc.no/atc_ddd_index/
P01AC,Dichloroacetamide derivatives,https://www.whocc.no/atc_ddd_index/
P01AR,Arsenic compounds,https://www.whocc.no/atc_ddd_index/
P01AX,Other agents against amoebiasis and other protozoal diseases,https://www.whocc.no/atc_ddd_index/
P01B,ANTIMALARIALS,https://www.whocc.no/atc_ddd_index/
P01BA,Aminoquinolines,https://www.whocc.no/atc_ddd_index/
P01BB,Biguanides,https://www.whocc.no/atc_ddd_index/
P01BC,Methanolquinolines,https://www.whocc.no/atc_ddd_index/
P01BD,Diaminopyrimidines,https://www.whocc.no/atc_ddd_index/
P01BE,"Artemisinin and derivatives, plain",https://www.whocc.no/atc_ddd_index/
P01BF,"Artemisinin and derivatives, combinations",https://www.whocc.no/atc_ddd_index/
P01BX,Other antimalarials,https://www.whocc.no/atc_ddd_index/
P01C,AGENTS AGAINST LEISHMANIASIS AND TRYPANOSOMIASIS,https://www.whocc.no/atc_ddd_index/
P01CA,Nitroimidazole derivatives,https://www.whocc.no/atc_ddd_index/
P01CB,Antimony compounds,https://www.whocc.no/atc_ddd_index/
P01CC,Nitrofuran derivatives,https://www.whocc.no/atc_ddd_index/
P01CD,Arsenic compounds,https://www.whocc.no/atc_ddd_index/
P01CX,Other agents against leishmaniasis and trypanosomiasis,https://www.whocc.no/atc_ddd_index/
P01X,OTHER ANTIPROTOZOALS,https://www.whocc.no/atc_ddd_index/
P01XA,DRUGS FOR TREATMENT OF PNEUMOCYSTIS CARINII,https://www.whocc.no/atc_ddd_index/
P02A,SCHISTOSOMICIDES,https://www.whocc.no/atc_ddd_index/
P02B,ANTITREMATODALS,https://www.whocc.no/atc_ddd_index/
P02BA,Quinoline derivatives and related substances,https://www.whocc.no/atc_ddd_index/
P02BB,Organophosphorous compounds,https://www.whocc.no/atc_ddd_index/
P02BX,Other antitrematodal agents,https://www.whocc.no/atc_ddd_index/
P02C,ANTINEMATODAL AGENTS,https://www.whocc.no/atc_ddd_index/
P02CA,Benzimidazole derivatives,https://www.whocc.no/atc_ddd_index/
P02CB,Piperazine and derivatives,https://www.whocc.no/atc_ddd_index/
P02CC,Tetrahydropyrimidine derivatives,https://www.whocc.no/atc_ddd_index/
P02CE,Imidazothiazole derivatives,https://www.whocc.no/atc_ddd_index/
P02CF,Avermectines,https://www.whocc.no/atc_ddd_index/
P02CX,Other antinematodals,https://www.whocc.no/atc_ddd_index/
P02D,ANTICESTODALS,https://www.whocc.no/atc_ddd_index/
P02DA,Salicylic acid derivatives,https://www.whocc.no/atc_ddd_index/
P02DX,Other anticestodals,https://www.whocc.no/atc_ddd_index/
P02X,Other anthelmintics,https://www.whocc.no/atc_ddd_index/
P02XA,QUINOLINE DERIVATIVES,https://www.whocc.no/atc_ddd_index/
P02XB,PIPERAZINE DERIVATIVES,https://www.whocc.no/atc_ddd_index/
P02XC,SALICYLIC ACID DERIVATIVES,https://www.whocc.no/atc_ddd_index/
P02XX,OTHER ANTHELMINTICS,https://www.whocc.no/atc_ddd_index/
P03A,"ECTOPARASITICIDES, INCL. SCABICIDES",https://www.whocc.no/atc_ddd_index/
P03AA,Sulfur containing products,https://www.whocc.no/atc_ddd_index/
P03AB,Chlorine containing products,https://www.whocc.no/atc_ddd_index/
P03AC,"Pyrethrines, incl. synthetic compounds",https://www.whocc.no/atc_ddd_index/
P03AX,"Other ectoparasiticides, incl. scabicides",https://www.whocc.no/atc_ddd_index/
P03B,INSECTICIDES AND REPELLENTS,https://www.whocc.no/atc_ddd_index/
P03BA,Pyrethrines,https://www.whocc.no/atc_ddd_index/
P03BX,Other insecticides and repellents,https://www.whocc.no/atc_ddd_index/
R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,https://www.whocc.no/atc_ddd_index/
R01AA,"Sympathomimetics, plain",https://www.whocc.no/atc_ddd_index/
R01AB,"Sympathomimetics, combinations excl. corticosteroids",https://www.whocc.no/atc_ddd_index/
R01AC,"Antiallergic agents, excl. corticosteroids",https://www.whocc.no/atc_ddd_index/
R01AD,Corticosteroids,https://www.whocc.no/atc_ddd_index/
R01AX,Other nasal preparations,https://www.whocc.no/atc_ddd_index/
R01B,NASAL DECONGESTANTS FOR SYSTEMIC USE,https://www.whocc.no/atc_ddd_index/
R01BA,Sympathomimetics,https://www.whocc.no/atc_ddd_index/
R02A,THROAT PREPARATIONS,https://www.whocc.no/atc_ddd_index/
R02AA,Antiseptics,https://www.whocc.no/atc_ddd_index/
R02AB,Antibiotics,https://www.whocc.no/atc_ddd_index/
R02AD,"Anesthetics, local",https://www.whocc.no/atc_ddd_index/
R02AX,Other throat preparations,https://www.whocc.no/atc_ddd_index/
R03A,"ADRENERGICS, INHALANTS",https://www.whocc.no/atc_ddd_index/
R03AA,Alpha- and beta-adrenoreceptor agonists,https://www.whocc.no/atc_ddd_index/
R03AB,Non-selective beta-adrenoreceptor agonists,https://www.whocc.no/atc_ddd_index/
R03AC,Selective beta-2-adrenoreceptor agonists,https://www.whocc.no/atc_ddd_index/
R03AH,Combinations of adrenergics,https://www.whocc.no/atc_ddd_index/
R03AK,"Adrenergics in combination with corticosteroids or other drugs, excl. anticholinergics",https://www.whocc.no/atc_ddd_index/
R03AL,Adrenergics in combination with anticholinergics incl. triple combinations with corticosteroids,https://www.whocc.no/atc_ddd_index/
R03B,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",https://www.whocc.no/atc_ddd_index/
R03BA,Glucocorticoids,https://www.whocc.no/atc_ddd_index/
R03BB,Anticholinergics,https://www.whocc.no/atc_ddd_index/
R03BC,"Antiallergic agents, excl. corticosteroids",https://www.whocc.no/atc_ddd_index/
R03BX,"Other drugs for obstructive airway diseases, inhalants",https://www.whocc.no/atc_ddd_index/
R03C,ADRENERGICS FOR SYSTEMIC USE,https://www.whocc.no/atc_ddd_index/
R03CA,Alpha- and beta-adrenoreceptor agonists,https://www.whocc.no/atc_ddd_index/
R03CB,Non-selective beta-adrenoreceptor agonists,https://www.whocc.no/atc_ddd_index/
R03CC,Selective beta-2-adrenoreceptor agonists,https://www.whocc.no/atc_ddd_index/
R03CK,Adrenergics and other drugs for obstructive airway diseases,https://www.whocc.no/atc_ddd_index/
R03D,OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,https://www.whocc.no/atc_ddd_index/
R03DA,Xanthines,https://www.whocc.no/atc_ddd_index/
R03DB,Xanthines and adrenergics,https://www.whocc.no/atc_ddd_index/
R03DC,Leukotriene receptor antagonists,https://www.whocc.no/atc_ddd_index/
R03DX,Other systemic drugs for obstructive airway diseases,https://www.whocc.no/atc_ddd_index/
R04A,CHEST RUBS,https://www.whocc.no/atc_ddd_index/
R04AZ,INHALATIONS,https://www.whocc.no/atc_ddd_index/
R05C,"EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPPRESSANTS",https://www.whocc.no/atc_ddd_index/
R05CA,Expectorants,https://www.whocc.no/atc_ddd_index/
R05CB,Mucolytics,https://www.whocc.no/atc_ddd_index/
R05D,"COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS",https://www.whocc.no/atc_ddd_index/
R05DA,Opium alkaloids and derivatives,https://www.whocc.no/atc_ddd_index/
R05DB,Other cough suppressants,https://www.whocc.no/atc_ddd_index/
R05DX,Other antitussives,https://www.whocc.no/atc_ddd_index/
R05F,"COUGH SUPPRESSANTS AND EXPECTORANTS, COMBINATIONS",https://www.whocc.no/atc_ddd_index/
R05FA,Opium derivatives and expectorants,https://www.whocc.no/atc_ddd_index/
R05FB,Other cough suppressants and expectorants,https://www.whocc.no/atc_ddd_index/
R05X,OTHER COLD PREPARATIONS,https://www.whocc.no/atc_ddd_index/
R06A,ANTIHISTAMINES FOR SYSTEMIC USE,https://www.whocc.no/atc_ddd_index/
R06AA,Aminoalkyl ethers,https://www.whocc.no/atc_ddd_index/
R06AB,Substituted alkylamines,https://www.whocc.no/atc_ddd_index/
R06AC,Substituted ethylene diamines,https://www.whocc.no/atc_ddd_index/
R06AD,Phenothiazine derivatives,https://www.whocc.no/atc_ddd_index/
R06AE,Piperazine derivatives,https://www.whocc.no/atc_ddd_index/
R06AK,Combinations of antihistamines,https://www.whocc.no/atc_ddd_index/
R06AX,Other antihistamines for systemic use,https://www.whocc.no/atc_ddd_index/
R07A,OTHER RESPIRATORY SYSTEM PRODUCTS,https://www.whocc.no/atc_ddd_index/
R07AA,Lung surfactants,https://www.whocc.no/atc_ddd_index/
R07AB,Respiratory stimulants,https://www.whocc.no/atc_ddd_index/
R07AX,Other respiratory system products,https://www.whocc.no/atc_ddd_index/
S01A,ANTIINFECTIVES,https://www.whocc.no/atc_ddd_index/
S01AA,Antibiotics,https://www.whocc.no/atc_ddd_index/
S01AB,Sulfonamides,https://www.whocc.no/atc_ddd_index/
S01AC,OTHER ANTIINFECTIVES,https://www.whocc.no/atc_ddd_index/
S01AD,Antivirals,https://www.whocc.no/atc_ddd_index/
S01AE,Fluoroquinolones,https://www.whocc.no/atc_ddd_index/
S01AX,Other antiinfectives,https://www.whocc.no/atc_ddd_index/
S01B,ANTIINFLAMMATORY AGENTS,https://www.whocc.no/atc_ddd_index/
S01BA,"Corticosteroids, plain",https://www.whocc.no/atc_ddd_index/
S01BB,Corticosteroids and mydriatics in combination,https://www.whocc.no/atc_ddd_index/
S01BC,"Antiinflammatory agents, non-steroids",https://www.whocc.no/atc_ddd_index/
S01C,ANTIINFLAMMATORY AGENTS AND ANTIINFECTIVES IN COMBINATION,https://www.whocc.no/atc_ddd_index/
S01CA,Corticosteroids and antiinfectives in combination,https://www.whocc.no/atc_ddd_index/
S01CB,Corticosteroids/antiinfectives/mydriatics in combination,https://www.whocc.no/atc_ddd_index/
S01CC,"Antiinflammatory agents, non-steroids and antiinfectives in combination",https://www.whocc.no/atc_ddd_index/
S01D,OTHER OPHTHALMOLOGICALS,https://www.whocc.no/atc_ddd_index/
S01E,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,https://www.whocc.no/atc_ddd_index/
S01EA,Sympathomimetics in glaucoma therapy,https://www.whocc.no/atc_ddd_index/
S01EB,Parasympathomimetics,https://www.whocc.no/atc_ddd_index/
S01EC,Carbonic anhydrase inhibitors,https://www.whocc.no/atc_ddd_index/
S01ED,Beta blocking agents,https://www.whocc.no/atc_ddd_index/
S01EE,Prostaglandin analogues,https://www.whocc.no/atc_ddd_index/
S01EX,Other antiglaucoma preparations,https://www.whocc.no/atc_ddd_index/
S01F,MYDRIATICS AND CYCLOPLEGICS,https://www.whocc.no/atc_ddd_index/
S01FA,Anticholinergics,https://www.whocc.no/atc_ddd_index/
S01FB,Sympathomimetics excl. antiglaucoma preparations,https://www.whocc.no/atc_ddd_index/
S01G,DECONGESTANTS AND ANTIALLERGICS,https://www.whocc.no/atc_ddd_index/
S01GA,Sympathomimetics used as decongestants,https://www.whocc.no/atc_ddd_index/
S01GX,Other antiallergics,https://www.whocc.no/atc_ddd_index/
S01H,LOCAL ANESTHETICS,https://www.whocc.no/atc_ddd_index/
S01HA,Local anesthetics,https://www.whocc.no/atc_ddd_index/
S01J,DIAGNOSTIC AGENTS,https://www.whocc.no/atc_ddd_index/
S01JA,Colouring agents,https://www.whocc.no/atc_ddd_index/
S01JX,Other ophthalmological diagnostic agents,https://www.whocc.no/atc_ddd_index/
S01K,SURGICAL AIDS,https://www.whocc.no/atc_ddd_index/
S01KA,Viscoelastic substances,https://www.whocc.no/atc_ddd_index/
S01KX,Other surgical aids,https://www.whocc.no/atc_ddd_index/
S01L,OCULAR VASCULAR DISORDER AGENTS,https://www.whocc.no/atc_ddd_index/
S01LA,Antineovascularisation agents,https://www.whocc.no/atc_ddd_index/
S01X,OTHER OPHTHALMOLOGICALS,https://www.whocc.no/atc_ddd_index/
S01XA,Other ophthalmologicals,https://www.whocc.no/atc_ddd_index/
S02A,ANTIINFECTIVES,https://www.whocc.no/atc_ddd_index/
S02AA,Antiinfectives,https://www.whocc.no/atc_ddd_index/
S02B,CORTICOSTEROIDS,https://www.whocc.no/atc_ddd_index/
S02BA,Corticosteroids,https://www.whocc.no/atc_ddd_index/
S02C,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,https://www.whocc.no/atc_ddd_index/
S02CA,Corticosteroids and antiinfectives in combination,https://www.whocc.no/atc_ddd_index/
S02D,OTHER OTOLOGICALS,https://www.whocc.no/atc_ddd_index/
S02DA,Analgesics and anesthetics,https://www.whocc.no/atc_ddd_index/
S02DC,Indifferent preparations,https://www.whocc.no/atc_ddd_index/
S02DZ,SWIMMER'S EAR (DRIES EXCESS MOISTURE),https://www.whocc.no/atc_ddd_index/
S03A,ANTIINFECTIVES,https://www.whocc.no/atc_ddd_index/
S03AA,Antiinfectives,https://www.whocc.no/atc_ddd_index/
S03B,CORTICOSTEROIDS,https://www.whocc.no/atc_ddd_index/
S03BA,Corticosteroids,https://www.whocc.no/atc_ddd_index/
S03C,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,https://www.whocc.no/atc_ddd_index/
S03CA,Corticosteroids and antiinfectives in combination,https://www.whocc.no/atc_ddd_index/
S03D,OTHER OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,https://www.whocc.no/atc_ddd_index/
V01A,ALLERGENS,https://www.whocc.no/atc_ddd_index/
V01AA,Allergen extracts,https://www.whocc.no/atc_ddd_index/
V02C,IMMUNOSUPPRESSIVE DRUGS,https://www.whocc.no/atc_ddd_index/
V02CA,SELECTIVE IMMUNOSUPPRESSIVE AGENTS,https://www.whocc.no/atc_ddd_index/
V03A,ALL OTHER THERAPEUTIC PRODUCTS,https://www.whocc.no/atc_ddd_index/
V03AA,Drugs for treatment of chronic alcoholism,https://www.whocc.no/atc_ddd_index/
V03AB,Antidotes,https://www.whocc.no/atc_ddd_index/
V03AC,Iron chelating agents,https://www.whocc.no/atc_ddd_index/
V03AE,Drugs for treatment of hyperkalemia and hyperphosphatemia,https://www.whocc.no/atc_ddd_index/
V03AF,Detoxifying agents for antineoplastic treatment,https://www.whocc.no/atc_ddd_index/
V03AG,Drugs for treatment of hypercalcemia,https://www.whocc.no/atc_ddd_index/
V03AH,Drugs for treatment of hypoglycemia,https://www.whocc.no/atc_ddd_index/
V03AJ,Anti-smoking agents,https://www.whocc.no/atc_ddd_index/
V03AK,Tissue adhesives,https://www.whocc.no/atc_ddd_index/
V03AM,Drugs for embolisation,https://www.whocc.no/atc_ddd_index/
V03AN,Medical gases,https://www.whocc.no/atc_ddd_index/
V03AX,Other therapeutic products,https://www.whocc.no/atc_ddd_index/
V03AZ,Nerve depressants,https://www.whocc.no/atc_ddd_index/
V04A,Contrast media,https://www.whocc.no/atc_ddd_index/
V04AA,Barium sulphate,https://www.whocc.no/atc_ddd_index/
V04AB,Aliphatic iodine compounds,https://www.whocc.no/atc_ddd_index/
V04AC,Diiodopyridone derivatives,https://www.whocc.no/atc_ddd_index/
V04AD,Triiodobenzene derivatives,https://www.whocc.no/atc_ddd_index/
V04AE,Triiodobenzoic acid derivatives,https://www.whocc.no/atc_ddd_index/
V04AF,Triiodophthalamic acid derivatives,https://www.whocc.no/atc_ddd_index/
V04AX,Other contrast media,https://www.whocc.no/atc_ddd_index/
V04B,URINE TESTS,https://www.whocc.no/atc_ddd_index/
V04C,OTHER DIAGNOSTIC AGENTS,https://www.whocc.no/atc_ddd_index/
V04CA,Tests for diabetes,https://www.whocc.no/atc_ddd_index/
V04CB,Tests for fat absorption,https://www.whocc.no/atc_ddd_index/
V04CC,Tests for bile duct patency,https://www.whocc.no/atc_ddd_index/
V04CD,Tests for pituitary function,https://www.whocc.no/atc_ddd_index/
V04CE,Tests for liver functional capacity,https://www.whocc.no/atc_ddd_index/
V04CF,Tuberculosis diagnostics,https://www.whocc.no/atc_ddd_index/
V04CG,Tests for gastric secretion,https://www.whocc.no/atc_ddd_index/
V04CH,Tests for renal function and ureteral injuries,https://www.whocc.no/atc_ddd_index/
V04CJ,Tests for thyreoidea function,https://www.whocc.no/atc_ddd_index/
V04CK,Tests for pancreatic function,https://www.whocc.no/atc_ddd_index/
V04CL,Tests for allergic diseases,https://www.whocc.no/atc_ddd_index/
V04CM,Tests for fertility disturbances,https://www.whocc.no/atc_ddd_index/
V04CX,Other diagnostic agents,https://www.whocc.no/atc_ddd_index/
V04D,Diagnostic radiopharmaceuticals,https://www.whocc.no/atc_ddd_index/
V04DX,NON RADIOISOTOPES USED IN CONJUNCTION WITH V04D,https://www.whocc.no/atc_ddd_index/
V05A,SURGICAL ANTISEPTICS,https://www.whocc.no/atc_ddd_index/
V06A,DIET FORMULATIONS FOR TREATMENT OF OBESITY,https://www.whocc.no/atc_ddd_index/
V06AA,Low-energy diets,https://www.whocc.no/atc_ddd_index/
V06AZ,OTHERS E.G. BULK-PRODUCING APPETITE SUPPRESSANTS GLUCOMANNAN,https://www.whocc.no/atc_ddd_index/
V06B,PROTEIN SUPPLEMENTS,https://www.whocc.no/atc_ddd_index/
V06C,INFANT FORMULAS,https://www.whocc.no/atc_ddd_index/
V06CA,Nutrients without phenylalanine,https://www.whocc.no/atc_ddd_index/
V06D,OTHER NUTRIENTS,https://www.whocc.no/atc_ddd_index/
V06DA,"Carbohydrates/proteins/minerals/vitamins, combinations",https://www.whocc.no/atc_ddd_index/
V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",https://www.whocc.no/atc_ddd_index/
V06DC,Carbohydrates,https://www.whocc.no/atc_ddd_index/
V06DD,"Amino acids, incl. combinations with polypeptides",https://www.whocc.no/atc_ddd_index/
V06DE,"Amino acids/carbohydrates/minerals/vitamins, combinations",https://www.whocc.no/atc_ddd_index/
V06DF,Milk substitutes,https://www.whocc.no/atc_ddd_index/
V06DX,Other combinations of nutrients,https://www.whocc.no/atc_ddd_index/
V07A,ALL OTHER NON-THERAPEUTIC PRODUCTS,https://www.whocc.no/atc_ddd_index/
V07AA,Plasters,https://www.whocc.no/atc_ddd_index/
